symbol,length,batch_number
SRC_DUSP23,686,1035
MAMDC2,686,1036
ZNF569,686,1036
SLC22A23,686,1036
UTP4,686,1036
TAP2,686,1037
MASP2,686,1037
WDR93,686,1037
ZNF23,686,1037
EPB41L4A,686,1038
ZNF7,686,1038
CASP8_FADD,687,1038
CASP8_NOL3,687,1038
TP53_NPM1,687,1039
DEK_TRADD,687,1039
PATZ1,687,1039
TP53_CCNG1,688,1039
SPOP_OR6C6,688,1040
PALM3,688,1040
ZNF420,688,1040
BCL2_BECN1,689,1040
BCL2_BFAR,689,1041
RAC1_XIAP,689,1041
BCL2_TFAP2C,689,1041
MYC_MOSPD3,689,1041
SMAD2_GADD45GIP1,689,1042
SOX2_RABEPK,689,1042
TMEM214,689,1042
PTCD3,689,1042
COL9A2,689,1043
RPL5_TP53,690,1043
TP53_CDK1,690,1043
TP53_RPL5,690,1043
U2AF1_CIR1,690,1044
NF2_S100P,690,1044
SPOP_AKR1B1,690,1044
TP53_TMEM164,690,1044
TP53_UBXN1,690,1045
SLC34A2,690,1045
FCHSD1,690,1045
LNX2,690,1045
MDM2_RPS7,691,1046
BCL2_ILK,691,1046
TP53_JAM2,691,1046
SLCO1B1,691,1046
FBXL5,691,1047
RHOA_KCNA2,692,1047
ESR1_SPANXA2,692,1047
HNRNPA2B1_MCU,692,1047
MAP2K1_SC5D,692,1048
PRMT7,692,1048
AKAP8,692,1048
SSX2_ATF2,693,1048
DNAJB1_FEZ2,693,1049
TBC1D14,693,1049
GMPS,693,1049
ZBED5,693,1049
TAB2,693,1050
GOLGA6A,693,1050
BCL2_HNF4G,694,1050
GAB1,694,1050
SOX2_HNRNPA3,695,1051
DBN1,695,1051
AMPH,695,1051
IQCE,695,1051
AKAP17A,695,1052
SMAD3_OTUB1,696,1052
TP53_STUB1,696,1052
MITF_SET,696,1052
PTEN_SGF29,696,1053
ZSWIM3,696,1053
GOLIM4,696,1053
MYOD1_PSMD4,697,1053
KLF4_RAB11B,697,1054
TP53_GULP1,697,1054
AHRR,697,1054
SIGLEC10,697,1054
ZSCAN32,697,1055
TMEM168,697,1055
LCA5,697,1055
RARA_YIPF6,698,1055
SOX2_MTERF4,698,1056
NOA1,698,1056
MYC_METTL27,699,1056
PTPN11_COA3,699,1056
TP53_LYSMD3,699,1057
METTL13,699,1057
NOLC1,699,1057
TBC1D23,699,1057
ZNF782,699,1058
TAL1_SSBP2,700,1058
BCL2_NEU3,700,1058
NFE2L2_TIMM13,700,1058
SRC_CNRIP1,700,1059
MYBL2,700,1059
ZNF234,700,1059
PTPRE,700,1059
PTCD1,700,1060
ACOX3,700,1060
DEK_BMI1,701,1060
CDK4_TACR2,701,1060
ESR1_HIGD2A,701,1061
TP53_COPE,701,1061
FBXL17,701,1061
SLC26A1,701,1061
PARP12,701,1062
DDB2_COPS7A,702,1062
GNA11_TBXA2R,702,1062
GNAQ_TBXA2R,702,1062
TP53_MNAT1,702,1063
FLI1_MMAB,702,1063
MDM2_HSPB1,702,1063
MSN_NAA38,702,1063
MYD88_VMP1,702,1064
PPP2R1A_RNF7,702,1064
CEACAM5,702,1064
EIF3E_EIF3J,703,1064
BIRC3_CXCL8,703,1065
CCNB1IP1_EGLN1,703,1065
MEN1_HIGD1A,703,1065
NRAS_HBP1,703,1065
TP53_ZFPL1,703,1066
KRI1,703,1066
ATG7,703,1066
FBLN1,703,1066
U2AF1_SF3A2,704,1067
ELL_ELOF1,704,1067
MDM2_CFAP418,704,1067
MDM2_SIKE1,704,1067
MDM2_TPD52,704,1068
SPOP_EXTL2,704,1068
TP53_IL20RB,704,1068
TRAP1,704,1068
MAPK1_TOB1,705,1069
ESR1_PVALB,705,1069
EOMES,705,1069
BCL2_PSEN1,706,1069
MAX_KAT5,706,1070
PTEN_STUB1,706,1070
C2CD2L,706,1070
PRKCQ,706,1070
ZNF132,706,1071
TCF12,706,1071
DACH1,706,1071
BCL6,706,1071
ADD3,706,1072
NADSYN1,706,1072
TMC4,706,1072
CCNE1_CDK1,707,1072
GATA2_LMO2,707,1073
LMO2_GATA2,707,1073
TP53_MAGEA2,707,1073
DNAJB1_AHSG,707,1073
TCEA1_KLHDC1,707,1074
SFPQ,707,1074
FBXW7,707,1074
SHKBP1,707,1074
ZNF224,707,1075
MMP9,707,1075
DHX33,707,1075
PRDM13,707,1075
CBFB_RUNX2,708,1076
CCNE1_CDK2,708,1076
SRC_MRAP,708,1076
KIRREL2,708,1076
HPS4,708,1077
P3H2,708,1077
PJA2,708,1077
ZRANB1,708,1077
MYC_TNFRSF9,709,1078
SRC_FAM180A,709,1078
SRC_GCSH,709,1078
MTMR11,709,1078
CAPRIN1,709,1079
UVSSA,709,1079
ABCF3,709,1079
MDM2_VHL,710,1079
TP53_NFKBIA,710,1080
RAP1GDS1_MRPL36,710,1080
NGEF,710,1080
RTF1,710,1080
APBB1,710,1081
PREP,710,1081
NCL,710,1081
JUN_FOS,711,1081
BCL10_VTN,711,1082
DDN,711,1082
DDHD2,711,1082
FBXO34,711,1082
CDKN2A_CDKN2AIP,712,1083
MDM2_RAB5B,712,1083
NFE2L2_MTCP1,712,1083
POU2AF1_METTL14,712,1083
IRAK1,712,1084
ZBTB39,712,1084
TBX2,712,1084
TAB3,712,1084
USP44,712,1085
TICAM1,712,1085
BCL10_AKT1,713,1085
MDM2_PPIB,713,1085
TP53_AIMP2,713,1086
ESR1_DDT,713,1086
IKZF1_CCDC184,713,1086
ZBTB1,713,1086
POLH,713,1087
CNKSR1,713,1087
CDH13,713,1087
TP53_NDN,714,1087
CASP8_CHCHD6,714,1088
MDM2_COQ7,714,1088
MYORG,714,1088
HIC1,714,1088
FRMD7,714,1089
SH3GL1_SH3GL3,715,1089
TP53_PBK,715,1089
U2AF1_U2AF2,715,1089
BCL7A_FOXO4,715,1090
DDX5_S100A7,715,1090
EIF3E_CITED2,715,1090
FOXP2,715,1090
SCIN,715,1091
DCBLD1,715,1091
TNS4,715,1091
MTA1,715,1091
DDB2_TRMT61A,716,1092
STIM1,716,1092
IKBKE,716,1092
KIAA1958,716,1092
DPY19L3,716,1093
TRIM36,716,1093
IL7R_CISH,717,1093
PTEN_SIRT4,717,1093
TP53_YBX1,717,1094
CASP8_CD63,717,1094
PTPN11_TAX1BP3,717,1094
SLC44A5,717,1094
SUN2,717,1095
FBXO42,717,1095
BCL2_CASP8,718,1095
CASP8_BCL2,718,1095
DNAJB1_CDC37,718,1096
HOOK3,718,1096
NSUN7,718,1096
SANBR,718,1096
ABCB8,718,1097
MAD1L1,718,1097
NFKBIZ,718,1097
SAMD4A,718,1097
CCND1_SKP2,719,1098
CCND3_VDR,719,1098
MAP2K1_BMI1,719,1098
PIM1_SNX6,719,1098
TAL1_SSBP3,719,1099
TP53_BMI1,719,1099
HRAS_TBC1D3G,719,1099
JUN_CD1E,719,1099
MAPK1_POU5F1B,719,1100
TRIM27_EBPL,719,1100
U2AF1_UTP3,719,1100
UIMC1,719,1100
MCM7,719,1101
HOOK2,719,1101
CREB1_TP53,720,1101
MAPK1_MAPK14,720,1101
MAPK1_PTPN7,720,1102
TP53_CREB1,720,1102
MYC_ITM2B,720,1102
ZNF408,720,1102
ELMO3,720,1103
ACSL3,720,1103
JUN_TSG101,721,1103
RAC1_KPNA2,721,1103
SYK_FCER1G,721,1104
MAP2K1_CA11,721,1104
MAP2K4_RBMX2,721,1104
BBS2,721,1104
WDCP,721,1105
EZR_H3-3A,722,1105
NCKIPSD,722,1105
DNAI7,722,1105
SLCO4A1,722,1106
CCND1_HDAC3,723,1106
MDM2_PSMD10,723,1106
SOX2_EIF4A1,723,1106
MYD88_ACAT1,723,1107
DPY19L4,723,1107
GGA3,723,1107
TARS1,723,1107
TMC7,723,1108
DLL1,723,1108
ZNF750,723,1108
EIF3E_CMSS1,724,1108
TP53_JSRP1,724,1109
TP53_OR6B3,724,1109
HSP90AB1,724,1109
SARM1,724,1109
ELN,724,1110
PIK3R1,724,1110
DLG4,724,1110
CASP8_BCAP31,725,1110
NFE2L2_CREBL2,725,1111
KLF6_MIPOL1,725,1111
SMARCB1_GNB4,725,1111
SRSF2_PSMD5,725,1111
WWTR1_CYC1,725,1112
FGD3,725,1112
EXOC8,725,1112
MCCC1,725,1112
NAA35,725,1113
MST1,725,1113
RNPEPL1,725,1113
CARF,725,1113
RAC1_BAIAP2,726,1114
RAD51B_RAD51C,726,1114
TRIM27_EBAG9,726,1114
CCNT1,726,1114
BRD3,726,1115
HLA-A_TMEM129,727,1115
MAPK1_DUSP1,727,1115
RHOA_BAIAP2,727,1115
TP53_COPS5,727,1116
CD274_BYSL,727,1116
MEN1_GAGE13,727,1116
SRC_VSNL1,727,1116
RHOBTB2,727,1117
CTCF,727,1117
MTIF2,727,1117
ANKRD6,727,1117
CALR_VSIR,728,1118
HNRNPA2B1_VSIG1,728,1118
JUN_CX3CL1,728,1118
SRC_AKIRIN1,728,1118
PIK3R2,728,1119
HOOK1,728,1119
SKI,728,1119
PCCA,728,1119
BCL2_MDM4,729,1120
MDM4_BCL2,729,1120
MITF_PSMD14,729,1120
SOX2_DNAJA2,729,1120
TP53_RNF2,729,1121
MAPK1_IL2RG,729,1121
BAP1,729,1121
DDX17,729,1121
TRDN,729,1122
RANBP9,729,1122
TBK1,729,1122
LMNA_UBE2I,730,1122
TP53_CSNK1A1,730,1123
WWTR1_PPP1CA,730,1123
BCL3_NIT2,730,1123
CBFB_HPSE,730,1123
ESR1_CISD2,730,1124
TP53_ABHD13,730,1124
DTL,730,1124
SYTL5,730,1124
SOX2_CHST12,731,1125
GSN,731,1125
ARHGAP9,731,1125
SMURF1,731,1125
PBXIP1,731,1126
RNF19B,731,1126
GOLGA5,731,1126
KEAP1_RBX1,732,1126
TP53_RAD51,732,1127
TP53_TBP,732,1127
MAF_FAM43B,732,1127
HSP90AA1,732,1127
XRCC5,732,1128
DNAJB1_TP53,733,1128
TP53_DNAJB1,733,1128
HRAS_ALDH4A1,733,1128
FNDC7,733,1129
FOXK1,733,1129
RPS6KA2,733,1129
UNKL,733,1129
BCL10_TRAF2,734,1130
SET_KLF5,734,1130
CDKN1B_DYNC2I2,734,1130
PTEN_JUN,734,1130
SPOP_POU5F1,734,1131
TP53_DNAJC22,734,1131
TP53_MR1,734,1131
TP53_PAX9,734,1131
CDK4_CCNA2,735,1132
ESR1_PFN1,735,1132
HNF1A_PCBD1,735,1132
MDM4_YWHAQ,735,1132
BCL2_SLC2A3,735,1133
MDM2_TMBIM4,735,1133
RPS6KA1,735,1133
MDM4_YWHAB,736,1133
RAC1_PAK3,736,1134
LEF1_CSNK1A1,736,1134
PDE4B,736,1134
ZC3H14,736,1134
BRSK2,736,1135
OSBPL9,736,1135
DVL2,736,1135
P3H1,736,1135
BACH1,736,1136
HMGA2_PIAS3,737,1136
MDM4_YWHAG,737,1136
RAC1_PAK1,737,1136
PTPN11_FAM107A,737,1137
GYS1,737,1137
DPP3,737,1137
DDB2_PAQR3,738,1137
SMAD2_OTUB1,738,1138
MAF_GAPDH,738,1138
TP53_LDLRAD3,738,1138
COG2,738,1138
PECAM1,738,1139
MAPK1_MAPK3,739,1139
SMAD2_TGIF1,739,1139
CDK4_FBXL20,739,1139
FANCE_ARL6IP1,739,1140
MYC_DDAH2,739,1140
NRAS_COCH,739,1140
VCAM1,739,1140
AP4B1,739,1141
SUZ12,739,1141
SLC26A2,739,1141
LETM1,739,1141
GTSE1,739,1142
SIX5,739,1142
CBFB_FOXC1,740,1142
PTEN_CSNK1A1,740,1142
TP53_NFYA,740,1143
CREB1_HABP4,740,1143
SMAD2_CCDC122,740,1143
RPS6KA3,740,1143
POLI,740,1144
DAXX,740,1144
NAALAD2,740,1144
MAPK1_DUSP6,741,1144
NUTM2G,741,1145
IKZF3_BCL2L1,742,1145
MAX_MNT,742,1145
MDM2_YWHAQ,742,1145
TAL1_LDB1,742,1146
KEAP1_GRAPL,742,1146
PTEN_CENPN,742,1146
CD44,742,1146
SMAD3_DEDD,743,1147
BCL3_PIR,744,1147
TAL1_GATA1,744,1147
MLLT1_CD99,744,1147
PIM1_IGSF11,744,1148
RAC1_FAM234A,744,1148
SET_IRF6,744,1148
SMAD3_ANKRD1,744,1148
TP53_CD2,744,1149
TP53_PRKACG,744,1149
TRIM3,744,1149
TDRD3,744,1149
MDM2_PSMA7,745,1150
MDM2_SFN,745,1150
MDM4_YWHAE,745,1150
CCND1_BECN1,745,1150
ESR1_LTC4S,745,1151
PAPOLA,745,1151
MPO,745,1151
CUL2,745,1151
JUP,745,1152
CHUK,745,1152
FLI1_VDAC2,746,1152
EXOC3L1,746,1152
WDPCP,746,1153
BCL2_TTI2,747,1153
ELL_C12orf57,747,1153
FANCE_GDNF,747,1153
TBL1XR1_BCL2L1,747,1154
TP53_PAQR8,747,1154
MED25,747,1154
HNRNPUL2,747,1154
EZH1,747,1155
SIRT1,747,1155
MTSS2,747,1155
TPX2,747,1155
B2M_EBF3,748,1156
MDM4_CISH,748,1156
SMURF2,748,1156
ADAM10,748,1156
TAP1,748,1157
DEK_SPOP,749,1157
FANCF_FANCL,749,1157
SPOP_DEK,749,1157
PTEN_KHDRBS3,749,1158
SPOP_AS3MT,749,1158
TP53_GPANK1,749,1158
PLA2G4A,749,1158
RFX3,749,1159
SGSM3,749,1159
EFHC2,749,1159
APBA2,749,1159
NOC2L,749,1160
GATA2_SPI1,750,1160
TP53_EIF3F,750,1160
KLF6_TRIT1,750,1160
TP53_SORD,750,1161
MMUT,750,1161
POMT2,750,1161
STAT1,750,1161
BIRC3_UBE2D1,751,1162
BIRC3_UBE2D2,751,1162
BIRC3_UBE2D3,751,1162
RAC1_WASF1,751,1162
SET_TRIM4,751,1163
TP53_C19orf67,751,1163
TP53_GPR20,751,1163
TRIM27_SHISA3,751,1163
PHTF2,751,1164
APLP2,751,1164
EZH2,751,1164
HRAS_SHOC2,752,1164
CASP8_XPA,752,1165
TP53_AKR7A2,752,1165
ABCB7,752,1165
FBXW10B,752,1165
MAPK1_MAP2K1,753,1166
MAPK1_TP53,753,1166
SRC_GRB2,753,1166
TP53_MAPK1,753,1166
TP53_MAPK14,753,1167
CDKN1B_TMEM87B,753,1167
GOPC_MAIP1,753,1167
TP53_KCNJ13,753,1167
STRN4,753,1168
CNOT3,753,1168
CCND3_RARA,754,1168
DDB2_COPS6,754,1168
MDM2_NR0B2,754,1169
RARA_CCND3,754,1169
TP53_ATXN3,754,1169
MYC_GGPS1,754,1169
TP53_FFAR4,754,1170
ZKSCAN7,754,1170
LRRC36,754,1170
DYRK1A,754,1170
NBN,754,1171
NFE2L2_CEBPG,755,1171
SRC_PSMB9,755,1171
FUS_CCDC134,755,1171
RUNX1T1_CHCHD2,755,1172
TP53_EPHX4,755,1172
ANAPC5,755,1172
JUN_SMAD3,756,1172
MYD88_IRAK4,756,1173
RHOA_RTKN,756,1173
SMAD3_JUN,756,1173
TP53_RAD23A,756,1173
TP53_RFFL,756,1174
TAL1_CAVIN2,756,1174
IKBKB,756,1174
SH2B1,756,1174
DNTTIP2,756,1175
MLH1,756,1175
PLCD1,756,1175
MYC_STUB1,757,1175
RPL10_YES1,757,1176
SOX2_SQSTM1,757,1176
TP53_AGPAT5,757,1176
TP53_CAVIN4,757,1176
TP53_DRG2,757,1177
COMP,757,1177
JUN_MAPK8,758,1177
MDM2_PCNA,758,1177
MDM2_RCHY1,758,1178
ESR1_CIAO2B,758,1178
MYC_DPPA4,758,1178
IMMT,758,1178
MAX_PTGS1,759,1179
RAC1_TAPT1,759,1179
SMARCE1_HPR,759,1179
APBB2,759,1179
LIMA1,759,1180
RBM28,759,1180
CUL4A,759,1180
SLC26A6,759,1180
BCL2_PPP3CA,760,1181
CASP8_FASLG,760,1181
CASP8_TNFSF10,760,1181
CDK4_FKBP5,760,1181
JUN_CTBP1,760,1182
MAPK1_MAPKAPK2,760,1182
SOX2_KHDRBS1,760,1182
CCND1_STK38,760,1182
TP53_WDR31,760,1183
CLCN4,760,1183
ERCC2,760,1183
CCND3_CDK14,761,1183
DDB2_COPS5,761,1184
MDM2_SNAI1,761,1184
MYC_NMI,761,1184
ABI1_CCDC106,761,1184
MAPK1_MNX1,761,1185
CEP85,761,1185
GIT1,761,1185
TBC1D30,761,1185
THAP12,761,1186
MYB,761,1186
TATDN2,761,1186
PRKAR1A_PRKAR1B,762,1186
RAC1_IL1RAP,762,1187
SOCS1_RELA,762,1187
CCNE1_EIF3H,762,1187
MDM2_AQP5,762,1187
NFE2L2_TMEM50A,762,1188
RHOA_IL1R1,762,1188
MYC_PPP2CA,763,1188
CDKN2A_PABPC3,763,1188
FOXM1,763,1189
HADHA,763,1189
SATB1,763,1189
BCL10_PTBP2,764,1189
PTEN_SURF6,764,1190
SMAD2_MEMO1,764,1190
TLX1_FAM83A,764,1190
UBTF,764,1190
MDM2_SNAI2,765,1191
CCND1_NKD1,765,1191
PTPN11_TPT1,765,1191
SMARCB1_CERS2,765,1191
TP53_PPM1K,765,1192
LRCH2,765,1192
TOP1,765,1192
SRSF2_AIRE,766,1192
SIM1,766,1193
BRAF,766,1193
UTP14C,766,1193
MYC_PIM1,767,1193
NFE2L2_MAFG,767,1194
PIM1_MYC,767,1194
CDKN1B_NPRL3,767,1194
DDX6_METTL6,767,1194
TRIM27_PSME3,767,1195
TBL1XR1_EMD,768,1195
CBFA2T3_MIF,768,1195
ESR1_FAM180A,768,1195
MYC_WDR38,768,1196
RHOA_POC5,768,1196
TP53_ADH1C,768,1196
CUL3,768,1196
BCL10_CARD9,769,1197
MAPK1_ARRB2,769,1197
PRKACA_PRKAR2B,769,1197
ITGB8,769,1197
GPHN,769,1198
TCF3_ID3,770,1198
TP53_PSMD4,770,1198
STAT3,770,1198
TLE1,770,1199
PATL1,770,1199
APP,770,1199
GATA2_POU1F1,771,1199
PTPN11_CAV1,771,1200
CASP8_LRRC10B,771,1200
HLA-A_OLFML3,771,1200
RXRA_TOMM34,771,1200
UTP14A,771,1201
SEMA3A,771,1201
EIF3E_COPS6,772,1201
MAP2K1_MAPK3,772,1201
TP53_MAPK3,772,1202
CCND3_DNAJA3,772,1202
JUN_ARMT1,772,1202
JUN_P2RX6,772,1202
RHOA_NCOA5,772,1203
ELOA,772,1203
NFE2L1,772,1203
ESR1_CAV1,773,1203
JUN_CRBN,773,1204
MYC_FBXO8,773,1204
NF2_MED28,773,1204
CASP8_RARRES1,773,1204
MDM4_TSPAN33,773,1205
TRIM27_DCK,773,1205
TLE4,773,1205
LONRF1,773,1205
DGCR8,773,1206
PANK4,773,1206
PASD1,773,1206
MAP7D2,773,1206
DDIT3_NFE2L2,774,1207
NFE2L2_DDIT3,774,1207
DDX3X_UCN2,774,1207
RFWD3,774,1207
SMAD3_GYG1,775,1208
DENND1B,775,1208
DCBLD2,775,1208
SMARCB1_DPF2,776,1208
ARHGEF6,776,1209
PCDHB16,776,1209
QRICH1,776,1209
ANKEF1,776,1209
CUL1,776,1210
GPRIN3,776,1210
CCND1_HDAC1,777,1210
HRAS_RAP1GDS1,777,1210
MDM2_DHRS2,777,1211
PTEN_SPOP,777,1211
RAP1GDS1_HRAS,777,1211
SPOP_PTEN,777,1211
BCL10_CCDC82,777,1212
CEBPA_FDPS,777,1212
MAX_GPR50,777,1212
RPL5_RBM42,777,1212
SMAD2_SIRT5,777,1213
RGL2,777,1213
NR3C1,777,1213
BARD1,777,1213
HGS,777,1214
MYC_YBX1,778,1214
RAC1_LMNB1,778,1214
EIF3E_AMMECR1,778,1214
SMAD2_MTX3,779,1215
PLEKHA4,779,1215
CCDC6_DOK5,780,1215
PPP1R21,780,1215
L3MBTL3,780,1216
BAHD1,780,1216
CUL5,780,1216
STRN,780,1216
CDK11A,780,1217
PTPN12,780,1217
AMOTL2,780,1217
CCDC6_PPP4C,781,1217
JUN_CSK,781,1218
SOX2_HNRNPK,781,1218
CDKN2A_EML2,781,1218
DDB2_ARG2,781,1218
HMGA1_DMWD,781,1219
SMAD2_TMEM248,781,1219
SPOP_ZNF174,781,1219
CTNNB1,781,1219
SP3,781,1220
CDH24,781,1220
CEBPA_SKP2,782,1220
SFPQ_SMIM7,782,1220
CPSF2,782,1221
CDK11B,782,1221
ERCC3,782,1221
VAC14,782,1221
RAC1_PAK4,783,1222
RUNX1_STUB1,783,1222
ESR1_SSX4B,783,1222
TAL1_IDH2,783,1222
DDX21,783,1223
PNPT1,783,1223
RIN1,783,1223
RNF43,783,1223
CCNE1_SPOP,784,1224
SPOP_CCNE1,784,1224
TNFRSF14_TRAF2,784,1224
DDX3X_RPL22L1,784,1224
SMAD2_RFPL3,784,1225
RIPK4,784,1225
NKRF,784,1225
E4F1,784,1225
PFKP,784,1226
CDH5,784,1226
BCL3_JUN,785,1226
JUN_BCL3,785,1226
TCF3_ID2,785,1227
CCNE1_CD14,785,1227
SMAD2_OR13C5,785,1227
SP1,785,1227
SUN1,785,1228
IFI16,785,1228
NFE2L2_ATF3,786,1228
SMARCE1_ACTB,786,1228
WT1_OCEL1,786,1229
SUPV3L1,786,1229
ESR1_RAC3,787,1229
MDM4_CDK1,787,1229
TCF7L2_DAZAP2,787,1230
ESR1_FAM210B,787,1230
RAD21_RNASE1,787,1230
STAT5B,787,1230
PCDHB15,787,1231
BCL3_COPS5,788,1231
FUS_SRSF10,788,1231
MAPK1_ELK1,788,1231
MYC_WDR5,788,1232
SRSF3_SREK1,788,1232
MDM2_TMEM41B,788,1232
NFE2L2_APOBEC3H,788,1232
RAD21_C15orf61,788,1233
PDXDC1,788,1233
MARK2,788,1233
MYC_NFYC,789,1233
TP53_VRK1,789,1234
ELL_BAD,789,1234
MTCP1_CKAP2,789,1234
PTEN_RHBDD3,789,1234
TP53_YJU2B,789,1235
ARNT,789,1235
TAX1BP1,789,1235
CDH9,789,1235
LRFN2,789,1236
MDM2_RPS2,790,1236
PTEN_SHARPIN,790,1236
SMAD3_FOXH1,790,1236
SPOP_PIP4K2B,790,1237
FUS_LENG1,790,1237
MDM2_CASP6,790,1237
PTEN_HCAR3,790,1237
TP53_ACAT2,790,1238
TP53_F2RL1,790,1238
TRPV3,790,1238
TNFAIP3,790,1238
PLEKHG6,790,1239
NCBP1,790,1239
CASP8_TRADD,791,1239
MDM2_NPM1,791,1239
RAP1GDS1_RAP1A,791,1240
GATA2_SLC25A48,791,1240
SRC_FBXO44,791,1240
TP53_LAX1,791,1240
SLC26A9,791,1241
DGKG,791,1241
ATRIP,791,1241
MAP2K2_PAK1IP1,792,1241
MAPK1_SUCLG2,792,1242
SMAD3_ZDHHC2,792,1242
KIFAP3,792,1242
MYC_ANXA2,793,1242
ABI1_PURB,793,1243
KLF4_SPP1,793,1243
MDM2_CABCOCO1,793,1243
PRKAR1A_BCKDK,793,1243
PRKAR1A_ZNF821,793,1244
TP53_RNF149,793,1244
UHRF1,793,1244
CALD1,793,1244
SF3A1,793,1245
PLEKHH3,793,1245
SOWAHB,793,1245
MDM2_RPL5,794,1245
RPL5_MDM2,794,1246
DNAJB1_TMPO,794,1246
MDM2_MEMO1,794,1246
TP53_CRTAP,794,1246
STAT5A,794,1247
UFL1,794,1247
KRAS_RAP1GDS1,795,1247
RAP1GDS1_KRAS,795,1247
ESR1_MED29,795,1248
PCDHB12,795,1248
NAALADL2,795,1248
PCDHB4,795,1248
PTEN_TP53,796,1249
SMARCB1_SMARCE1,796,1249
SMARCE1_SMARCB1,796,1249
TP53_AURKA,796,1249
TP53_FBXO22,796,1250
TP53_PTEN,796,1250
ESR1_SNX10,796,1250
MDM2_PPP1R3D,796,1250
TP53_GPRC5B,796,1251
IRF2BPL,796,1251
TLR6,796,1251
NTRK1,796,1251
CDH11,796,1252
PCDHB3,796,1252
CASP8_DEDD,797,1252
DNAJB1_BAG4,797,1252
EIF3E_EIF3H,797,1253
NCOA4_FTH1,797,1253
BCL2_ARMCX5,797,1253
PAX7_LRATD1,797,1253
STRN3,797,1254
PCDHB11,797,1254
PKP3,797,1254
TRPC4AP,797,1254
AFG3L2,797,1255
DDIT3_BCAS1,798,1255
SMAD2_CSTPP1,798,1255
SLC9A4,798,1255
PCDHB14,798,1256
USP10,798,1256
PPARGC1A,798,1256
MYD88_IRF7,799,1256
RAC1_RAP1GDS1,799,1257
SOX2_HDAC1,799,1257
TP53_PSMC5,799,1257
TP53_RING1,799,1257
MEN1_MZB1,799,1258
RUNX1_C8orf48,799,1258
SMAD2_TP53I3,799,1258
CDH8,799,1258
ZNF227,799,1259
MLH1_TMSB4X,800,1259
RAP1GDS1_RHOA,800,1259
RHOA_RAP1GDS1,800,1259
CDKN1B_SLC13A3,800,1260
CREB1_SPTLC1,800,1260
MAP2K1_GDF11,800,1260
NFE2L2_MARCKSL1,800,1260
PPP2R1A_CLDN7,800,1261
SPOP_FCRLB,800,1261
TBL1XR1_CAPZA2,800,1261
NOC3L,800,1261
BAX_XRCC6,801,1262
ESR1_BTF3,801,1262
MYC_MAP2K3,801,1262
PTEN_OTUD3,801,1262
SH3GL1_ARHGAP8,801,1263
DDB2_ADAP1,801,1263
RXRA_CTSB,801,1263
BRD2,801,1263
DENND1C,801,1264
ESR1_MGMT,802,1264
MYOD1_HDAC1,802,1264
SMARCE1_DPF2,802,1264
GOPC_DUSP12,802,1265
MYC_SCRT1,802,1265
RARA_PAWR,802,1265
TP53_PISD,802,1265
PTPRA,802,1266
ARHGEF19,802,1266
SCNN1D,802,1266
UHRF2,802,1266
EXOC3L2,802,1267
CDC5L,802,1267
FANCF_CTBP1,803,1267
SMARCB1_SS18,803,1267
SS18_SMARCB1,803,1268
TP53_TDG,803,1268
TP53_TFDP1,803,1268
SOX2_FOXRED1,803,1268
ZNF226,803,1269
ZBTB17,803,1269
RASA4B,803,1269
BCL2_USP21,804,1269
CHEK2_CD40LG,804,1270
HSP90AA1_TMEM167A,804,1270
MDM2_SLC25A17,804,1270
MYC_TMEM185A,804,1270
TP53_KIAA0513,804,1271
EXOC6,804,1271
CASP8_DEDD2,805,1271
CCND1_INSM1,805,1271
MAPK1_NEK2,805,1272
SMAD3_FOS,805,1272
NFKBIE_SERPINA10,805,1272
TP53_MLNR,805,1272
ZC3H11B,805,1273
PKD2L1,805,1273
PIK3AP1,805,1273
TCF3_ID1,806,1273
BAP1_SMIM5,806,1274
MDM2_FN3K,806,1274
POT1_AK6,806,1274
PTPN11_H1-10,806,1274
TMEM63C,806,1275
PLA2G6,806,1275
VCP,806,1275
FGFR3,806,1275
PTEN_CCNE2,807,1276
TP53_WWOX,807,1276
TP53_YY1,807,1276
AP5Z1,807,1276
CCPG1,807,1277
DDB2_SPINDOC,808,1277
RARA_LYPD3,808,1277
SFPQ_BEX3,808,1277
SLC45A4,808,1278
ANAPC4,808,1278
MCM3,808,1278
CREB1_HDAC1,809,1278
RARA_ITGB1BP2,809,1279
FBXW7_LSM3,809,1279
PTEN_HERPUD2,809,1279
CXCR4_CD4,810,1279
PTPN11_GRB2,810,1280
RAC1_BIRC2,810,1280
ACVR2A_CIRBP,810,1280
BIRC3_NAT14,810,1280
MYC_CDC42EP4,810,1281
SMAD2_PNCK,810,1281
ZC3H11A,810,1281
CDKN2A_HSPA9,811,1281
FUS_C1QTNF2,811,1282
RAC1_ZNF668,811,1282
CCND3_MBOAT2,812,1282
ESR1_TMED3,812,1282
CHAMP1,812,1283
SLC9A2,812,1283
NOP2,812,1283
TAL1_HDAC1,813,1283
TP53_GSK3B,813,1284
BMPR1A_E2F6,813,1284
HSP90AA1_NDUFA4,813,1284
JUN_SYNC,813,1284
POU5F1_UQCRC2,813,1285
RXRA_TMEM115,813,1285
TP53_LANCL3,813,1285
EPC1,813,1285
SNX29,813,1286
CASP8_FAS,814,1286
DEK_TFAP2A,814,1286
GPR156,814,1286
CDH15,814,1287
USP45,814,1287
EIF3B,814,1287
KIF6,814,1287
